timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-05 16:54:00,jl_djuanda,56,56,3,15,1.0
2026-02-05 16:55:00,jl_djuanda,57,12,7,18,0.87
2026-02-05 16:56:00,jl_djuanda,62,43,15,28,0.98
2026-02-05 16:57:00,jl_djuanda,74,38,5,20,1.02
2026-02-05 16:58:00,jl_djuanda,72,27,13,28,1.0
2026-02-05 16:59:00,jl_djuanda,70,25,5,9,0.97
2026-02-05 17:00:00,jl_djuanda,62,71,5,15,1.0
2026-02-05 17:01:00,jl_djuanda,62,18,4,13,0.9
2026-02-05 17:02:00,jl_djuanda,59,23,13,20,0.91
2026-02-05 17:03:00,jl_djuanda,80,47,13,31,0.89
2026-02-05 17:04:00,jl_djuanda,51,29,4,14,0.94
2026-02-05 17:05:00,jl_djuanda,61,30,5,20,0.93
2026-02-05 17:06:00,jl_djuanda,63,57,3,10,0.94
2026-02-05 17:07:00,jl_djuanda,64,40,5,26,0.87
2026-02-05 17:08:00,jl_djuanda,50,48,2,11,0.95
2026-02-05 17:09:00,jl_djuanda,66,7,13,10,0.8
2026-02-05 17:10:00,jl_djuanda,79,31,11,18,0.85
2026-02-05 17:11:00,jl_djuanda,60,13,11,28,0.88
2026-02-05 17:12:00,jl_djuanda,53,17,4,13,0.97
2026-02-05 17:13:00,jl_djuanda,58,34,4,13,1.01
2026-02-05 17:14:00,jl_djuanda,73,70,10,23,1.07
2026-02-05 17:15:00,jl_djuanda,69,76,2,14,0.95
2026-02-05 17:16:00,jl_djuanda,95,72,4,22,0.99
2026-02-05 17:17:00,jl_djuanda,75,92,1,16,0.96
2026-02-05 17:18:00,jl_djuanda,65,114,2,10,0.98
2026-02-05 17:19:00,jl_djuanda,61,60,0,16,0.91
2026-02-05 17:20:00,jl_djuanda,87,63,3,11,0.9
2026-02-05 17:21:00,jl_djuanda,66,24,4,20,0.97
2026-02-05 17:22:00,jl_djuanda,69,26,6,18,0.93
2026-02-05 17:23:00,jl_djuanda,73,80,8,25,0.98
2026-02-05 17:24:00,jl_djuanda,77,46,4,27,0.94
2026-02-05 17:25:00,jl_djuanda,78,14,3,15,0.97
2026-02-05 17:26:00,jl_djuanda,57,21,1,25,0.85
2026-02-05 17:27:00,jl_djuanda,70,35,10,23,0.92
2026-02-05 17:28:00,jl_djuanda,56,27,14,11,0.91
2026-02-05 17:29:00,jl_djuanda,72,47,7,22,0.87
2026-02-05 17:30:00,jl_djuanda,72,28,4,28,0.9
2026-02-05 17:31:00,jl_djuanda,76,8,13,29,1.01
2026-02-05 17:32:00,jl_djuanda,47,61,7,16,0.88
2026-02-05 17:32:00,jl_djuanda,56,92,1,10,0.94
2026-02-05 17:33:00,jl_djuanda,74,16,6,27,0.84
2026-02-05 17:33:00,jl_djuanda,68,82,2,26,0.91
2026-02-05 17:34:00,jl_djuanda,73,45,2,17,0.84
2026-02-05 17:34:00,jl_djuanda,96,58,5,13,0.91
2026-02-05 17:35:00,jl_djuanda,83,41,7,26,0.91
2026-02-05 17:35:00,jl_djuanda,76,23,2,16,0.86
2026-02-05 17:36:00,jl_djuanda,62,60,6,20,0.91
2026-02-05 17:36:00,jl_djuanda,82,58,4,19,0.92
2026-02-05 17:37:00,jl_djuanda,57,64,9,11,0.84
2026-02-05 17:37:00,jl_djuanda,73,57,3,21,0.88
2026-02-05 17:38:00,jl_djuanda,75,41,4,16,0.93
2026-02-05 17:38:00,jl_djuanda,56,34,3,28,0.87
2026-02-05 17:39:00,jl_djuanda,80,50,0,12,0.99
2026-02-05 17:39:00,jl_djuanda,74,52,5,20,0.85
2026-02-05 17:40:00,jl_djuanda,77,58,9,24,0.9
2026-02-05 17:40:00,jl_djuanda,56,26,5,17,0.88
2026-02-05 17:41:00,jl_djuanda,57,62,3,18,0.94
2026-02-05 17:41:00,jl_djuanda,61,40,6,12,0.96
2026-02-05 17:42:00,jl_djuanda,69,130,3,15,0.96
2026-02-05 17:42:00,jl_djuanda,72,17,5,23,0.82
2026-02-05 17:43:00,jl_djuanda,70,46,3,14,0.94
2026-02-05 17:43:00,jl_djuanda,76,70,4,27,0.94
2026-02-05 17:44:00,jl_djuanda,91,89,8,22,0.93
2026-02-05 17:44:00,jl_djuanda,82,52,1,29,0.86
2026-02-05 17:45:00,jl_djuanda,66,81,5,18,0.94
2026-02-05 17:45:00,jl_djuanda,87,85,3,27,0.95
2026-02-05 17:46:00,jl_djuanda,70,69,3,31,0.88
2026-02-05 17:46:00,jl_djuanda,61,49,1,16,0.86
2026-02-05 17:47:00,jl_djuanda,79,49,5,27,0.89
2026-02-05 17:47:00,jl_djuanda,67,67,4,28,0.9
2026-02-05 17:48:00,jl_djuanda,71,67,3,20,0.95
2026-02-05 17:48:00,jl_djuanda,65,20,3,11,0.91
2026-02-05 17:49:00,jl_djuanda,75,87,9,14,0.86
2026-02-05 17:49:00,jl_djuanda,69,16,9,16,0.87
2026-02-05 17:50:00,jl_djuanda,64,84,2,13,0.92
2026-02-05 17:50:00,jl_djuanda,58,33,10,19,0.85
2026-02-05 17:51:00,jl_djuanda,55,12,2,9,0.85
2026-02-05 17:51:00,jl_djuanda,72,74,3,15,0.95
2026-02-05 17:52:00,jl_djuanda,68,64,3,11,0.99
2026-02-05 17:52:00,jl_djuanda,62,51,2,9,1.05
2026-02-05 17:53:00,jl_djuanda,64,54,4,20,0.96
2026-02-05 17:53:00,jl_djuanda,65,54,4,19,0.97
2026-02-05 17:54:00,jl_djuanda,59,30,4,17,0.84
2026-02-05 17:54:00,jl_djuanda,59,29,4,17,0.83
2026-02-05 17:55:00,jl_djuanda,68,42,0,12,0.92
2026-02-05 17:55:00,jl_djuanda,71,42,1,12,0.91
2026-02-05 17:56:00,jl_djuanda,70,47,3,9,0.88
2026-02-05 17:56:00,jl_djuanda,67,44,3,10,0.87
2026-02-05 17:57:00,jl_djuanda,57,21,0,8,1.01
2026-02-05 17:57:00,jl_djuanda,54,16,0,13,1.0
2026-02-05 17:58:00,jl_djuanda,61,41,3,6,0.91
2026-02-05 17:58:00,jl_djuanda,56,44,2,6,0.92
2026-02-05 17:59:00,jl_djuanda,70,73,4,15,0.89
2026-02-05 17:59:00,jl_djuanda,72,74,3,15,0.89
2026-02-05 18:00:00,jl_djuanda,63,35,9,24,0.83
2026-02-05 18:00:00,jl_djuanda,65,35,9,24,0.81
2026-02-05 18:01:00,jl_djuanda,75,46,4,26,1.0
2026-02-05 18:01:00,jl_djuanda,77,46,5,27,1.0
2026-02-05 18:02:00,jl_djuanda,71,40,2,17,0.92
2026-02-05 18:02:00,jl_djuanda,68,45,5,17,0.91
2026-02-05 18:03:00,jl_djuanda,80,32,4,7,0.99
2026-02-05 18:03:00,jl_djuanda,74,22,7,20,0.92
2026-02-05 18:04:00,jl_djuanda,77,32,10,13,0.95
2026-02-05 18:04:00,jl_djuanda,74,53,7,20,0.95
